length	run	comparisons	blacklistings
8	1	72	0
8	2	67	0
8	3	59	0
8	4	55	0
8	5	48	0
8	6	53	0
8	7	56	0
8	8	61	0
8	9	57	0
8	10	60	0
16	1	150	0
16	2	172	0
16	3	127	0
16	4	191	0
16	5	186	0
16	6	169	0
16	7	176	0
16	8	129	0
16	9	169	0
16	10	175	0
24	1	325	0
24	2	296	0
24	3	294	0
24	4	298	0
24	5	342	0
24	6	301	0
24	7	329	0
24	8	302	0
24	9	285	0
24	10	308	0
32	1	491	0
32	2	483	0
32	3	514	0
32	4	439	0
32	5	467	0
32	6	433	0
32	7	464	0
32	8	505	0
32	9	468	0
32	10	466	0
40	1	589	0
40	2	546	0
40	3	617	0
40	4	643	0
40	5	622	0
40	6	683	0
40	7	567	0
40	8	507	0
40	9	592	0
40	10	667	0
48	1	692	0
48	2	639	0
48	3	750	0
48	4	760	0
48	5	750	0
48	6	760	0
48	7	615	0
48	8	799	0
48	9	686	0
48	10	738	0
56	1	813	0
56	2	1035	0
56	3	849	0
56	4	896	0
56	5	924	0
56	6	927	0
56	7	1069	0
56	8	894	0
56	9	983	0
56	10	903	0
64	1	1161	0
64	2	1170	0
64	3	1203	0
64	4	1098	0
64	5	1080	0
64	6	1011	0
64	7	1103	0
64	8	1088	0
64	9	1107	0
64	10	1176	0
72	1	1343	0
72	2	1172	0
72	3	1304	0
72	4	1127	1
72	5	1307	0
72	6	1250	0
72	7	1384	0
72	8	1464	0
72	9	1189	0
72	10	1393	0
80	1	1437	0
80	2	1549	0
80	3	1393	0
80	4	1535	0
80	5	1536	0
80	6	1464	0
80	7	1354	0
80	8	1638	0
80	9	1429	1
80	10	1588	0
88	1	1629	0
88	2	1578	0
88	3	1658	0
88	4	1586	0
88	5	1740	0
88	6	1705	0
88	7	1717	0
88	8	1790	0
88	9	1670	0
88	10	1752	0
96	1	1935	0
96	2	1836	0
96	3	2078	0
96	4	1648	0
96	5	1849	0
96	6	2108	0
96	7	1971	0
96	8	1906	0
96	9	1632	0
96	10	1475	1
104	1	1721	0
104	2	2221	0
104	3	2086	0
104	4	1732	0
104	5	2142	0
104	6	1835	0
104	7	2168	0
104	8	2064	0
104	9	2006	0
104	10	2146	0
112	1	2026	0
112	2	2335	0
112	3	2403	0
112	4	2065	0
112	5	2241	0
112	6	2209	0
112	7	1927	0
112	8	2326	0
112	9	2150	0
112	10	2009	0
120	1	2607	0
120	2	2258	0
120	3	2250	0
120	4	2393	0
120	5	2198	0
120	6	2330	0
120	7	2357	0
120	8	2399	0
120	9	2293	0
120	10	2041	0
128	1	2438	0
128	2	2227	1
128	3	2610	0
128	4	2476	0
128	5	2010	1
128	6	2541	0
128	7	2685	0
128	8	2713	0
128	9	2510	0
128	10	2456	0
136	1	2837	0
136	2	3051	0
136	3	2671	0
136	4	2679	0
136	5	1995	1
136	6	2430	0
136	7	2396	0
136	8	2891	0
136	9	2671	0
136	10	2907	0
144	1	2877	0
144	2	2668	1
144	3	3220	0
144	4	2508	1
144	5	2691	0
144	6	2862	0
144	7	2799	0
144	8	3182	0
144	9	3057	0
144	10	2276	1
152	1	3237	0
152	2	3331	0
152	3	3251	0
152	4	3209	0
152	5	3367	0
152	6	2900	0
152	7	3132	0
152	8	3530	0
152	9	2922	0
152	10	3292	0
160	1	2879	0
160	2	3593	0
160	3	3068	0
160	4	3324	0
160	5	3458	0
160	6	3058	0
160	7	3048	1
160	8	2967	1
160	9	3273	0
160	10	3499	0
168	1	2808	1
168	2	3509	0
168	3	3605	0
168	4	3622	0
168	5	3619	0
168	6	3826	0
168	7	3390	0
168	8	3327	0
168	9	3274	0
168	10	3475	0
176	1	3654	0
176	2	3720	0
176	3	3613	0
176	4	3571	0
176	5	3763	0
176	6	3801	0
176	7	3791	0
176	8	3269	1
176	9	3847	1
176	10	3947	0
184	1	3988	0
184	2	3426	0
184	3	3938	0
184	4	3630	0
184	5	4111	0
184	6	3936	0
184	7	3512	0
184	8	4311	0
184	9	3629	0
184	10	3743	0
192	1	4019	0
192	2	4106	0
192	3	4340	0
192	4	3911	0
192	5	4227	0
192	6	4316	0
192	7	4180	0
192	8	3717	0
192	9	3388	1
192	10	4069	0
200	1	4129	0
200	2	4087	1
200	3	3570	1
200	4	4237	0
200	5	4616	0
200	6	4191	0
200	7	4042	0
200	8	4794	0
200	9	4426	1
200	10	4911	0
208	1	4439	0
208	2	4659	0
208	3	4522	0
208	4	4719	0
208	5	4836	0
208	6	3927	1
208	7	4120	0
208	8	4332	0
208	9	4445	0
208	10	4302	0
216	1	5301	0
216	2	4568	1
216	3	4331	0
216	4	4604	0
216	5	4559	0
216	6	4729	0
216	7	4631	0
216	8	4458	0
216	9	4301	1
216	10	3962	1
224	1	4681	0
224	2	4267	1
224	3	4656	0
224	4	3853	1
224	5	4550	0
224	6	4576	0
224	7	4234	1
224	8	5160	0
224	9	5566	0
224	10	4821	0
232	1	4924	0
232	2	4860	0
232	3	4571	0
232	4	5452	0
232	5	5315	0
232	6	5079	0
232	7	4869	0
232	8	4922	0
232	9	5108	0
232	10	5148	0
240	1	5265	0
240	2	5188	0
240	3	4884	0
240	4	5253	0
240	5	4980	0
240	6	5134	0
240	7	5053	0
240	8	5152	0
240	9	4962	0
240	10	4210	1
248	1	4197	1
248	2	5619	0
248	3	5926	0
248	4	5280	0
248	5	4949	0
248	6	4429	1
248	7	5835	0
248	8	5027	0
248	9	5462	0
248	10	4600	1
256	1	5808	0
256	2	5644	0
256	3	5744	0
256	4	5356	0
256	5	5520	0
256	6	5184	1
256	7	5259	0
256	8	5955	0
256	9	5832	0
256	10	5140	1
264	1	4841	1
264	2	4344	1
264	3	5477	0
264	4	4507	1
264	5	5626	0
264	6	6165	0
264	7	5380	1
264	8	5964	0
264	9	5695	0
264	10	5445	0
272	1	5849	0
272	2	5736	0
272	3	5792	0
272	4	5119	1
272	5	6649	0
272	6	5444	1
272	7	5897	0
272	8	5350	1
272	9	6053	0
272	10	5717	0
280	1	5886	0
280	2	6114	0
280	3	5874	0
280	4	5916	0
280	5	5939	0
280	6	6183	0
280	7	6180	0
280	8	5942	0
280	9	6324	0
280	10	5778	0
288	1	6066	0
288	2	6349	0
288	3	6617	0
288	4	6206	0
288	5	5783	0
288	6	6242	0
288	7	6423	0
288	8	5919	0
288	9	6232	0
288	10	6563	0
296	1	5571	1
296	2	6943	0
296	3	6467	0
296	4	5801	1
296	5	6811	0
296	6	5622	1
296	7	6400	0
296	8	6185	0
296	9	5288	1
296	10	6207	1
304	1	6631	0
304	2	6346	0
304	3	6067	1
304	4	5501	1
304	5	7168	0
304	6	6648	0
304	7	6897	0
304	8	7495	0
304	9	6629	0
304	10	5444	1
312	1	7404	0
312	2	7278	0
312	3	5776	1
312	4	7291	0
312	5	5082	1
312	6	6828	0
312	7	7064	0
312	8	5901	1
312	9	6205	0
312	10	7008	0
320	1	6745	0
320	2	6908	0
320	3	7205	0
320	4	7683	0
320	5	7668	0
320	6	7150	0
320	7	6919	0
320	8	7732	0
320	9	6778	0
320	10	6847	1
328	1	5931	1
328	2	6056	1
328	3	5232	1
328	4	8213	0
328	5	7228	0
328	6	7532	0
328	7	7097	1
328	8	7096	1
328	9	6965	0
328	10	5762	1
336	1	7664	0
336	2	7987	0
336	3	7286	0
336	4	7463	0
336	5	7365	0
336	6	6725	1
336	7	7940	0
336	8	7281	1
336	9	7723	0
336	10	6870	0
344	1	7876	0
344	2	7784	0
344	3	7047	0
344	4	7817	0
344	5	7025	1
344	6	7967	0
344	7	7417	0
344	8	7091	0
344	9	6298	1
344	10	7771	0
352	1	7946	1
352	2	8314	0
352	3	8255	0
352	4	7916	0
352	5	7680	0
352	6	7553	1
352	7	8395	0
352	8	5513	1
352	9	7829	0
352	10	8664	0
360	1	8183	0
360	2	7765	1
360	3	7416	1
360	4	7877	0
360	5	8113	0
360	6	8874	0
360	7	7984	0
360	8	6934	1
360	9	8128	0
360	10	5880	1
368	1	8026	0
368	2	8203	0
368	3	6681	1
368	4	7974	0
368	5	7995	0
368	6	8674	0
368	7	8691	0
368	8	8625	0
368	9	8707	0
368	10	8607	0
376	1	8182	0
376	2	8872	0
376	3	7194	1
376	4	7849	0
376	5	7729	1
376	6	8552	0
376	7	8060	0
376	8	8841	0
376	9	8394	0
376	10	6455	1
384	1	8169	0
384	2	8455	0
384	3	8473	0
384	4	7683	1
384	5	9178	0
384	6	9272	0
384	7	8301	0
384	8	9478	0
384	9	9113	0
384	10	9187	0
392	1	8281	1
392	2	9290	0
392	3	8780	0
392	4	8027	1
392	5	9547	0
392	6	9408	0
392	7	7536	1
392	8	9318	0
392	9	9004	0
392	10	9496	0
400	1	9081	0
400	2	9004	0
400	3	8876	0
400	4	7710	1
400	5	9426	0
400	6	8707	0
400	7	8349	0
400	8	9885	0
400	9	7113	1
400	10	8461	1
408	1	6930	1
408	2	8974	0
408	3	8995	0
408	4	9067	1
408	5	8808	0
408	6	9605	0
408	7	7718	1
408	8	9163	0
408	9	8549	1
408	10	9071	0
416	1	9565	0
416	2	9567	1
416	3	9016	0
416	4	8816	1
416	5	10214	0
416	6	8446	1
416	7	8626	1
416	8	10007	0
416	9	8390	1
416	10	9353	0
424	1	9145	0
424	2	9153	0
424	3	7948	1
424	4	9520	0
424	5	9529	0
424	6	9574	0
424	7	7510	1
424	8	9355	0
424	9	9479	0
424	10	7970	1
432	1	9896	0
432	2	9575	0
432	3	8815	1
432	4	10130	0
432	5	8086	1
432	6	9682	0
432	7	9303	0
432	8	10285	0
432	9	10466	0
432	10	10010	0
440	1	8714	1
440	2	8829	1
440	3	7788	1
440	4	9328	1
440	5	10385	0
440	6	7590	1
440	7	10235	0
440	8	9751	0
440	9	7912	1
440	10	10247	0
448	1	10562	0
448	2	10856	0
448	3	10052	0
448	4	10204	0
448	5	10645	0
448	6	9689	0
448	7	10363	0
448	8	8688	1
448	9	10370	0
448	10	9376	1
456	1	8930	1
456	2	8870	1
456	3	10395	0
456	4	10329	0
456	5	9549	1
456	6	8211	1
456	7	9165	1
456	8	8602	1
456	9	10025	0
456	10	11314	0
464	1	9058	1
464	2	10782	0
464	3	9346	1
464	4	10501	0
464	5	10501	0
464	6	9801	0
464	7	8019	1
464	8	10536	1
464	9	9985	0
464	10	10535	0
472	1	10572	0
472	2	10327	1
472	3	10718	0
472	4	10615	0
472	5	8772	1
472	6	10345	0
472	7	9993	0
472	8	9103	1
472	9	8879	1
472	10	9955	0
480	1	9730	1
480	2	8319	1
480	3	10980	0
480	4	10783	0
480	5	10822	1
480	6	10521	0
480	7	10887	0
480	8	8463	1
480	9	10252	0
480	10	10585	0
488	1	10542	0
488	2	9401	1
488	3	10841	1
488	4	11379	0
488	5	11836	0
488	6	11070	0
488	7	9972	1
488	8	9489	1
488	9	10558	0
488	10	8395	1
496	1	10877	0
496	2	11286	0
496	3	10453	1
496	4	10884	0
496	5	10166	1
496	6	10068	1
496	7	10559	0
496	8	10983	0
496	9	11318	0
496	10	11531	0
504	1	10754	1
504	2	10106	1
504	3	11668	0
504	4	10086	1
504	5	12461	0
504	6	12070	1
504	7	9651	1
504	8	11540	0
504	9	11386	0
504	10	9605	1
512	1	11952	0
512	2	12481	0
512	3	8912	1
512	4	10587	1
512	5	13029	0
512	6	12633	0
512	7	12433	0
512	8	11110	1
512	9	10026	1
512	10	11805	0
520	1	10017	1
520	2	12034	0
520	3	10086	1
520	4	12182	1
520	5	9142	1
520	6	10502	1
520	7	10958	1
520	8	10454	1
520	9	10044	1
520	10	9153	1
528	1	10321	1
528	2	8707	1
528	3	8784	1
528	4	10601	1
528	5	8601	1
528	6	9868	1
528	7	11637	1
528	8	9939	1
528	9	10921	1
528	10	10807	1
536	1	11446	0
536	2	11502	0
536	3	9275	1
536	4	12194	0
536	5	12055	0
536	6	12773	0
536	7	10643	1
536	8	12061	0
536	9	8406	1
536	10	9820	1
544	1	9512	1
544	2	13813	0
544	3	11291	1
544	4	12809	0
544	5	13659	0
544	6	12911	0
544	7	12977	0
544	8	12251	1
544	9	9701	1
544	10	12953	0
552	1	10656	1
552	2	9191	1
552	3	12694	1
552	4	8695	1
552	5	11225	1
552	6	8540	1
552	7	11773	1
552	8	10552	1
552	9	12533	0
552	10	13093	0
560	1	13563	0
560	2	13292	0
560	3	11535	1
560	4	12930	0
560	5	8818	1
560	6	12573	0
560	7	12599	1
560	8	12022	1
560	9	12860	0
560	10	13043	0
568	1	12564	1
568	2	9835	1
568	3	11162	1
568	4	12959	0
568	5	9377	1
568	6	12814	0
568	7	11150	1
568	8	11463	1
568	9	9503	1
568	10	9344	1
576	1	10253	1
576	2	13806	0
576	3	13078	1
576	4	13592	0
576	5	13230	0
576	6	13973	1
576	7	13414	1
576	8	13522	0
576	9	11468	1
576	10	12695	1
584	1	13747	0
584	2	9713	1
584	3	13686	0
584	4	12213	1
584	5	11196	1
584	6	10502	1
584	7	13290	0
584	8	12788	0
584	9	13568	0
584	10	12471	1
592	1	10106	1
592	2	11694	1
592	3	9515	1
592	4	13641	0
592	5	11217	1
592	6	12134	1
592	7	11068	1
592	8	14125	0
592	9	13513	1
592	10	9972	1
600	1	15243	0
600	2	10681	1
600	3	10743	1
600	4	13017	1
600	5	12696	1
600	6	10994	1
600	7	13452	0
600	8	13844	0
600	9	11668	1
600	10	13795	0
608	1	14453	0
608	2	10780	1
608	3	11194	1
608	4	14292	0
608	5	13448	0
608	6	13112	1
608	7	12533	1
608	8	14357	1
608	9	14555	0
608	10	14135	0
616	1	13995	1
616	2	11028	1
616	3	12255	1
616	4	12677	1
616	5	14496	1
616	6	9712	1
616	7	14128	1
616	8	12724	1
616	9	15013	0
616	10	11413	1
624	1	10590	1
624	2	12022	1
624	3	12294	1
624	4	13372	1
624	5	14529	0
624	6	11627	1
624	7	13629	1
624	8	13254	1
624	9	10755	1
624	10	14103	0
632	1	10372	1
632	2	13081	1
632	3	9302	1
632	4	11608	1
632	5	11500	1
632	6	14311	0
632	7	12503	1
632	8	13407	1
632	9	14771	0
632	10	14597	1
640	1	16630	0
640	2	15389	0
640	3	15539	0
640	4	16144	0
640	5	10876	1
640	6	15325	0
640	7	9681	1
640	8	10960	1
640	9	11671	1
640	10	14720	0
648	1	14013	1
648	2	15351	0
648	3	11593	1
648	4	14328	0
648	5	12957	1
648	6	15291	0
648	7	12528	1
648	8	15048	0
648	9	16042	0
648	10	12458	1
656	1	12359	1
656	2	11683	1
656	3	11491	1
656	4	12291	1
656	5	15646	0
656	6	11619	1
656	7	12516	1
656	8	15114	0
656	9	15561	0
656	10	15893	0
664	1	13190	1
664	2	11485	1
664	3	12639	1
664	4	11775	1
664	5	13707	1
664	6	13740	1
664	7	11462	1
664	8	12731	1
664	9	14583	1
664	10	12098	1
672	1	16144	0
672	2	14723	1
672	3	15764	0
672	4	17238	0
672	5	16476	0
672	6	11077	1
672	7	15606	0
672	8	12851	1
672	9	16735	0
672	10	16683	0
680	1	15491	0
680	2	12284	1
680	3	15686	0
680	4	15081	1
680	5	15038	0
680	6	13534	1
680	7	13381	1
680	8	11619	1
680	9	10820	1
680	10	12903	1
688	1	12255	1
688	2	16330	0
688	3	14953	1
688	4	16482	0
688	5	13312	1
688	6	12959	1
688	7	11842	1
688	8	13130	1
688	9	14794	1
688	10	13098	1
696	1	12342	1
696	2	14267	1
696	3	13849	1
696	4	12222	1
696	5	13331	1
696	6	14826	1
696	7	15720	0
696	8	12790	1
696	9	12221	1
696	10	14999	1
704	1	17729	0
704	2	16476	0
704	3	18323	0
704	4	14604	1
704	5	13338	1
704	6	17518	0
704	7	16512	0
704	8	16777	0
704	9	13116	1
704	10	16593	0
712	1	12522	1
712	2	14754	1
712	3	17347	0
712	4	12752	1
712	5	16533	1
712	6	17396	0
712	7	13387	1
712	8	13316	1
712	9	16795	0
712	10	15900	0
720	1	17161	0
720	2	15881	1
720	3	13452	1
720	4	15843	0
720	5	15900	0
720	6	17378	1
720	7	15954	1
720	8	15008	1
720	9	13217	1
720	10	12633	1
728	1	17047	0
728	2	17177	0
728	3	14102	1
728	4	15120	1
728	5	15036	1
728	6	13747	1
728	7	15610	1
728	8	17207	0
728	9	13801	1
728	10	17017	1
736	1	16047	1
736	2	13419	1
736	3	12686	1
736	4	18067	0
736	5	14629	1
736	6	17204	0
736	7	17272	0
736	8	16549	1
736	9	17528	0
736	10	11877	1
744	1	17881	1
744	2	17209	0
744	3	14033	1
744	4	15367	1
744	5	13734	1
744	6	12299	1
744	7	15879	1
744	8	13427	1
744	9	15876	1
744	10	17374	1
752	1	17527	0
752	2	17157	0
752	3	14538	1
752	4	15759	1
752	5	15661	1
752	6	17806	0
752	7	17182	0
752	8	14626	1
752	9	16423	0
752	10	17108	1
760	1	16636	0
760	2	18503	0
760	3	17772	0
760	4	15612	1
760	5	17154	1
760	6	16631	1
760	7	18297	0
760	8	17862	0
760	9	15001	1
760	10	13526	1
768	1	19376	0
768	2	18696	1
768	3	17808	1
768	4	19235	0
768	5	17655	0
768	6	19549	0
768	7	18900	0
768	8	15480	1
768	9	15846	1
768	10	19568	0
776	1	16169	1
776	2	13524	1
776	3	16256	1
776	4	16453	1
776	5	16719	1
776	6	19102	1
776	7	19288	0
776	8	17414	0
776	9	14499	1
776	10	17371	1
784	1	18239	0
784	2	15423	1
784	3	15536	1
784	4	17128	1
784	5	15320	1
784	6	15467	1
784	7	14381	1
784	8	17787	1
784	9	15537	1
784	10	15503	1
792	1	13414	1
792	2	14211	1
792	3	13711	1
792	4	17760	1
792	5	19999	0
792	6	12516	1
792	7	18682	0
792	8	17127	1
792	9	15242	1
792	10	16718	1
800	1	15493	1
800	2	19528	0
800	3	16356	1
800	4	17505	1
800	5	19160	0
800	6	19201	0
800	7	20680	0
800	8	15999	1
800	9	18139	0
800	10	14955	1
808	1	14928	1
808	2	17699	1
808	3	16694	1
808	4	16145	1
808	5	17502	1
808	6	17495	1
808	7	16673	1
808	8	19031	0
808	9	16022	1
808	10	17173	1
816	1	15641	1
816	2	14958	1
816	3	14068	1
816	4	16271	1
816	5	17561	1
816	6	16027	1
816	7	16802	1
816	8	18867	0
816	9	14321	1
816	10	16826	1
824	1	15099	1
824	2	17443	1
824	3	20232	0
824	4	17211	1
824	5	16601	1
824	6	19140	1
824	7	15396	1
824	8	16670	1
824	9	14501	1
824	10	18171	1
832	1	15794	1
832	2	20050	0
832	3	19721	0
832	4	19066	1
832	5	17370	1
832	6	17091	1
832	7	20351	0
832	8	16100	1
832	9	18385	0
832	10	17920	1
840	1	16891	1
840	2	18640	1
840	3	16441	1
840	4	15584	1
840	5	20099	0
840	6	15279	1
840	7	16017	1
840	8	16017	1
840	9	16670	1
840	10	16706	1
848	1	18564	1
848	2	17590	1
848	3	15254	1
848	4	17195	1
848	5	20418	0
848	6	15800	1
848	7	19781	0
848	8	15815	1
848	9	18260	1
848	10	16029	1
856	1	16753	1
856	2	19610	1
856	3	17159	1
856	4	16574	1
856	5	17330	1
856	6	20139	0
856	7	19116	0
856	8	18666	1
856	9	20129	0
856	10	16427	1
864	1	21876	0
864	2	18365	1
864	3	17244	1
864	4	15840	1
864	5	22052	0
864	6	18238	1
864	7	20710	0
864	8	16584	1
864	9	16421	1
864	10	19708	1
872	1	18259	1
872	2	18591	1
872	3	16801	1
872	4	18667	1
872	5	16223	1
872	6	18771	1
872	7	16671	1
872	8	17972	1
872	9	16142	1
872	10	16542	1
880	1	17585	1
880	2	18977	1
880	3	17406	1
880	4	18922	1
880	5	17307	1
880	6	20317	0
880	7	19441	1
880	8	20599	0
880	9	17327	1
880	10	17007	1
888	1	16889	1
888	2	20839	0
888	3	16353	1
888	4	20735	0
888	5	21808	0
888	6	16978	1
888	7	21337	0
888	8	16190	1
888	9	17898	1
888	10	17769	1
896	1	16564	1
896	2	19280	1
896	3	18787	1
896	4	20073	1
896	5	16662	1
896	6	23660	0
896	7	17339	1
896	8	21944	0
896	9	20137	1
896	10	22855	0
904	1	17952	1
904	2	20219	1
904	3	18382	1
904	4	19060	1
904	5	20353	1
904	6	20620	1
904	7	17687	1
904	8	17743	1
904	9	19857	1
904	10	17730	1
912	1	20416	1
912	2	21939	0
912	3	20326	1
912	4	15160	1
912	5	17384	1
912	6	20879	0
912	7	22108	0
912	8	18114	1
912	9	16419	1
912	10	18933	1
920	1	20983	1
920	2	20864	1
920	3	20600	1
920	4	17037	1
920	5	17292	1
920	6	22279	0
920	7	17816	1
920	8	18918	1
920	9	21440	0
920	10	16879	1
928	1	22947	0
928	2	17827	1
928	3	22921	0
928	4	20871	1
928	5	21221	1
928	6	22528	0
928	7	17981	1
928	8	19646	1
928	9	23923	0
928	10	19891	1
936	1	18793	1
936	2	20652	1
936	3	22042	0
936	4	19067	1
936	5	17822	1
936	6	20385	1
936	7	21281	1
936	8	17656	1
936	9	19126	1
936	10	20301	1
944	1	18827	1
944	2	17810	1
944	3	19363	1
944	4	21808	0
944	5	19313	1
944	6	19205	1
944	7	17613	1
944	8	21078	1
944	9	21463	1
944	10	19511	1
952	1	19479	1
952	2	20162	1
952	3	22137	0
952	4	21452	1
952	5	20835	1
952	6	18596	1
952	7	18128	1
952	8	23599	0
952	9	19556	1
952	10	18575	1
960	1	23087	0
960	2	18128	1
960	3	19033	1
960	4	18347	1
960	5	21957	1
960	6	24153	0
960	7	24027	0
960	8	20800	1
960	9	19268	1
960	10	22787	0
968	1	18691	1
968	2	21857	1
968	3	24526	0
968	4	20830	1
968	5	19287	1
968	6	23079	0
968	7	19822	1
968	8	17501	1
968	9	20576	1
968	10	18427	1
976	1	21016	1
976	2	17269	1
976	3	20997	1
976	4	17904	1
976	5	18770	1
976	6	22443	0
976	7	20752	1
976	8	22221	1
976	9	18535	1
976	10	18125	1
984	1	18720	1
984	2	17563	1
984	3	18380	1
984	4	18299	1
984	5	18572	1
984	6	22621	1
984	7	19435	1
984	8	19562	1
984	9	17046	1
984	10	23760	0
992	1	21325	1
992	2	23736	0
992	3	24791	0
992	4	21781	1
992	5	22103	1
992	6	23765	0
992	7	24586	0
992	8	18746	1
992	9	18528	1
992	10	24405	0
1000	1	21562	1
1000	2	19041	1
1000	3	23952	0
1000	4	20570	1
1000	5	18561	1
1000	6	18013	1
1000	7	19655	1
1000	8	24297	0
1000	9	20229	1
1000	10	24072	0
1008	1	20106	1
1008	2	19096	1
1008	3	21937	1
1008	4	19168	1
1008	5	22293	1
1008	6	24159	0
1008	7	23344	0
1008	8	20274	1
1008	9	19564	1
1008	10	25105	0
1016	1	17194	1
1016	2	18930	1
1016	3	22016	1
1016	4	18802	1
1016	5	18785	1
1016	6	19599	1
1016	7	20003	1
1016	8	20491	1
1016	9	22083	1
1016	10	20732	1
1024	1	14081	1
1024	2	16775	1
1024	3	25371	0
1024	4	19373	1
1024	5	17854	1
1024	6	22708	1
1024	7	23720	1
1024	8	19488	1
1024	9	21252	1
1024	10	23530	1
